dataset_id,x_real,y_real,confidence
dataset_0,0.8392857142857143,0.8052721088435377,0.46729615457294027
dataset_0,0.8412698412698413,0.8072691197691201,0.46729615457294027
dataset_0,0.8432539682539683,0.8088023088023091,0.46729615457294027
dataset_0,0.8452380952380952,0.8107993197278915,0.46729615457294027
dataset_0,0.8472222222222222,0.8125000000000003,0.46729615457294027
dataset_0,0.8492063492063492,0.8142006802721091,0.46729615457294027
dataset_0,0.8511904761904762,0.8161976911976916,0.46729615457294027
dataset_0,0.8531746031746031,0.8177308802308806,0.46729615457294027
dataset_0,0.8551587301587301,0.8197278911564629,0.46729615457294027
dataset_0,0.8571428571428571,0.8214285714285717,0.46729615457294027
dataset_0,0.8591269841269841,0.8231292517006805,0.46729615457294027
dataset_0,0.8611111111111112,0.825126262626263,0.46729615457294027
dataset_0,0.8630952380952381,0.826659451659452,0.46729615457294027
dataset_0,0.8650793650793651,0.8286564625850344,0.46729615457294027
dataset_0,0.8670634920634921,0.8303571428571432,0.46729615457294027
dataset_0,0.8690476190476191,0.832057823129252,0.46729615457294027
dataset_0,0.871031746031746,0.8340548340548344,0.46729615457294027
dataset_0,0.873015873015873,0.8355880230880234,0.46729615457294027
dataset_0,0.875,0.8375850340136058,0.46729615457294027
dataset_0,0.876984126984127,0.8392857142857146,0.46729615457294027
dataset_0,0.878968253968254,0.8409863945578234,0.46729615457294027
dataset_0,0.8809523809523809,0.8429834054834059,0.46729615457294027
dataset_0,0.8829365079365079,0.8445165945165949,0.46729615457294027
dataset_0,0.8849206349206349,0.8465136054421772,0.46729615457294027
dataset_0,0.8869047619047619,0.848214285714286,0.46729615457294027
dataset_0,0.8888888888888888,0.8499149659863948,0.46729615457294027
dataset_0,0.8908730158730159,0.8519119769119773,0.46729615457294027
dataset_0,0.8928571428571429,0.8534451659451663,0.46729615457294027
dataset_0,0.8948412698412699,0.8554421768707486,0.46729615457294027
dataset_0,0.8968253968253969,0.8571428571428574,0.46729615457294027
dataset_0,0.8988095238095238,0.8588435374149663,0.46729615457294027
dataset_0,0.9007936507936508,0.8608405483405487,0.46729615457294027
dataset_0,0.9027777777777778,0.8623737373737377,0.46729615457294027
dataset_0,0.9047619047619048,0.8643707482993201,0.46729615457294027
dataset_0,0.9067460317460317,0.8660714285714289,0.46729615457294027
dataset_0,0.9087301587301587,0.8677721088435377,0.46729615457294027
dataset_0,0.9107142857142857,0.8697691197691201,0.46729615457294027
dataset_0,0.9126984126984127,0.8713023088023091,0.46729615457294027
dataset_0,0.9146825396825397,0.8732993197278915,0.46729615457294027
dataset_0,0.9166666666666666,0.8750000000000003,0.46729615457294027
dataset_0,0.9186507936507936,0.8767006802721091,0.46729615457294027
dataset_0,0.9206349206349206,0.8786976911976916,0.46729615457294027
dataset_0,0.9226190476190477,0.8802308802308806,0.46729615457294027
dataset_0,0.9246031746031746,0.8822278911564629,0.46729615457294027
dataset_0,0.9265873015873016,0.8839285714285717,0.46729615457294027
dataset_0,0.9285714285714286,0.8856292517006805,0.46729615457294027
dataset_0,0.9305555555555556,0.887626262626263,0.46729615457294027
dataset_0,0.9325396825396826,0.889159451659452,0.46729615457294027
dataset_0,0.9345238095238095,0.8911564625850344,0.46729615457294027
dataset_0,0.9365079365079365,0.8928571428571432,0.46729615457294027
dataset_0,0.9384920634920635,0.894557823129252,0.46729615457294027
dataset_0,0.9404761904761905,0.8965548340548344,0.46729615457294027
dataset_0,0.9424603174603174,0.8980880230880234,0.46729615457294027
dataset_0,0.9444444444444444,0.9000850340136056,0.46729615457294027
dataset_0,0.9464285714285714,0.9017857142857146,0.46729615457294027
dataset_0,0.9484126984126984,0.9034863945578234,0.46729615457294027
dataset_0,0.9503968253968254,0.9054834054834057,0.46729615457294027
dataset_0,0.9523809523809523,0.9070165945165949,0.46729615457294027
dataset_0,0.9543650793650794,0.9090136054421771,0.46729615457294027
dataset_0,0.9563492063492064,0.910714285714286,0.46729615457294027
dataset_0,0.9583333333333334,0.9124149659863948,0.46729615457294027
dataset_0,0.9603174603174603,0.9144119769119771,0.46729615457294027
dataset_0,0.9623015873015873,0.9159451659451663,0.46729615457294027
dataset_0,0.9642857142857143,0.9179421768707485,0.46729615457294027
dataset_0,0.9662698412698413,0.9196428571428574,0.46729615457294027
dataset_0,0.9682539682539683,0.9213435374149663,0.46729615457294027
dataset_0,0.9702380952380952,0.9233405483405486,0.46729615457294027
dataset_0,0.9722222222222222,0.9248737373737377,0.46729615457294027
dataset_0,0.9742063492063492,0.9268707482993199,0.46729615457294027
dataset_0,0.9761904761904762,0.9285714285714287,0.46729615457294027
dataset_0,0.9781746031746031,0.9302721088435377,0.46729615457294027
dataset_0,0.9801587301587301,0.93226911976912,0.46729615457294027
dataset_0,0.9821428571428571,0.9338023088023091,0.46729615457294027
dataset_0,0.9841269841269841,0.9357993197278913,0.46729615457294027
dataset_0,0.9861111111111112,0.937770562770563,0.46729615457294027
dataset_0,0.9880952380952381,0.9394261492475781,0.46729615457294027
dataset_0,0.9900793650793651,0.9409657802514947,0.46729615457294027
dataset_0,0.9920634920634921,0.9418348021026594,0.46729615457294027
dataset_0,0.9940476190476191,0.9422593279736139,0.46729615457294027
dataset_0,0.996031746031746,0.942239357864358,0.46729615457294027
dataset_0,0.998015873015873,0.9417748917748919,0.46729615457294027
